tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2016-520,Roland Garros,Clay,128,G,20160523,154,106216,,,Bjorn Fratangelo,R,,USA,22.84462697,103,567,105023,,,Sam Querrey,R,198,USA,28.62696783,37,1135,6-3 6-1 6-7(3) 6-3,5,R128,124,3,3,119,68,47,35,19,9,10,11,3,106,67,52,13,18,8,14
2016-520,Roland Garros,Clay,128,G,20160523,155,104755,9,,Richard Gasquet,R,185,FRA,29.9301848,12,2725,105064,,,Thomaz Bellucci,L,188,BRA,28.39698836,57,825,6-1 6-3 6-4,5,R128,128,3,0,88,59,41,13,13,7,9,1,4,88,52,27,16,13,9,16
2016-520,Roland Garros,Clay,128,G,20160523,156,104545,15,,John Isner,R,206,USA,31.07460643,17,1965,105357,,,John Millman,R,183,AUS,26.94045175,61,796,6-7(4) 7-6(12) 7-6(7) 7-5,5,R128,200,40,5,158,115,94,22,24,3,6,5,2,173,125,78,37,24,6,10
2016-520,Roland Garros,Clay,128,G,20160523,157,106378,,,Kyle Edmund,R,,GBR,21.37166324,82,701,105932,,,Nikoloz Basilashvili,R,,RUS,24.24640657,104,563,7-6(4) 6-7(7) 7-5 6-1,5,R128,167,16,5,132,82,70,27,22,3,4,4,7,144,91,62,27,21,7,11
2016-520,Roland Garros,Clay,128,G,20160523,158,104559,,,Teymuraz Gabashvili,R,188,RUS,31.00068446,79,706,105385,,,Donald Young,L,183,USA,26.83367556,76,712,7-6(1) 6-2 6-3,5,R128,114,8,6,90,43,34,23,15,4,8,2,6,99,56,34,16,14,9,16
2016-520,Roland Garros,Clay,128,G,20160523,159,105332,19,,Benoit Paire,R,196,FRA,27.04175222,21,1641,105430,,,Radu Albot,R,,MDA,26.52977413,137,423,6-2 4-6 6-4 1-6 6-4,5,R128,179,9,10,147,60,39,41,23,7,16,2,6,140,87,48,26,22,9,19
2016-520,Roland Garros,Clay,128,G,20160523,160,103333,27,,Ivo Karlovic,R,208,CRO,37.23203285,28,1280,103656,,,Albert Montanes,R,175,ESP,35.4880219,98,592,6-2 7-6(7) 7-6(5),5,R128,108,31,3,93,60,59,19,16,1,2,3,3,104,77,56,15,16,3,6
2016-520,Roland Garros,Clay,128,G,20160523,161,111442,,,Jordan Thompson,R,,AUS,22.091718,94,608,111513,,,Laslo Djere,R,,SRB,20.97467488,215,249,6-3 6-4 7-5,5,R128,128,6,1,90,61,44,21,16,2,3,1,4,92,56,35,21,15,3,7
2016-520,Roland Garros,Clay,128,G,20160523,162,106288,,,Mathias Bourgue,R,,FRA,22.34360027,164,326,105515,,,Jordi Samper Montana,U,,ESP,26.13278576,216,249,7-5 7-6(5) 7-6(6),5,R128,206,4,4,120,73,49,19,18,3,9,2,0,146,98,55,24,18,10,17
2016-520,Roland Garros,Clay,128,G,20160523,163,104918,2,,Andy Murray,R,190,GBR,29.02395619,2,8435,103285,,,Radek Stepanek,R,185,CZE,37.48665298,128,459,3-6 3-6 6-0 6-3 7-5,5,R128,221,14,2,138,91,64,26,23,4,8,4,8,149,92,59,25,22,4,10
2016-520,Roland Garros,Clay,128,G,20160523,164,104925,1,,Novak Djokovic,R,188,SRB,29.00479124,1,16150,104327,,,Steve Darcis,R,178,BEL,32.19438741,161,331,7-5 6-3 6-4,5,R64,137,4,4,105,70,47,20,16,2,4,3,5,98,54,34,22,15,7,12
2016-520,Roland Garros,Clay,128,G,20160523,165,105379,,,Aljaz Bedene,R,181,GBR,26.84736482,66,765,105807,,,Pablo Carreno Busta,R,,ESP,24.86516085,43,995,7-6(4) 6-3 4-6 5-7 6-2,5,R64,199,23,1,150,80,64,35,26,9,14,10,2,145,87,63,24,25,4,11
2016-520,Roland Garros,Clay,128,G,20160523,166,106432,,,Borna Coric,R,,CRO,19.52087611,47,935,106071,20,,Bernard Tomic,R,193,AUS,23.58658453,22,1625,3-6 6-2 7-6(4) 7-6(6),5,R64,166,17,7,127,81,59,29,21,3,5,15,2,146,95,69,26,20,10,13
2016-520,Roland Garros,Clay,128,G,20160523,167,105138,14,,Roberto Bautista Agut,R,,ESP,28.10677618,16,2015,103908,,,Paul Henri Mathieu,R,185,FRA,34.36002738,65,771,7-6(5) 6-4 6-1,5,R64,142,6,1,101,64,47,19,15,6,8,2,5,93,51,33,19,14,3,9
2016-520,Roland Garros,Clay,128,G,20160523,168,103970,11,,David Ferrer,R,175,ESP,34.14099932,11,2740,104338,,,Juan Monaco,R,185,ARG,32.15058179,92,620,6-7(4) 6-3 6-4 6-2,5,R64,192,6,3,137,92,58,18,20,11,17,1,1,146,110,56,16,19,10,21
2016-520,Roland Garros,Clay,128,G,20160523,169,103852,21,,Feliciano Lopez,L,188,ESP,34.67214237,23,1550,103607,,,Victor Estrella,R,173,DOM,35.80561259,87,670,6-3 7-6(8) 6-3,5,R64,150,15,0,105,69,57,18,15,4,5,4,1,124,84,53,22,15,10,13
2016-520,Roland Garros,Clay,128,G,20160523,170,104655,25,,Pablo Cuevas,R,180,URU,30.39014374,27,1450,111460,,,Quentin Halys,R,,FRA,19.57289528,154,347,7-6(4) 6-3 7-6(6),5,R64,141,19,5,111,62,53,28,17,2,3,11,9,132,81,57,26,16,11,13
2016-520,Roland Garros,Clay,128,G,20160523,171,104607,7,,Tomas Berdych,R,196,CZE,30.68035592,8,2850,104291,,,Malek Jaziri,R,185,TUN,32.3394935,72,751,6-1 2-6 6-2 6-4,5,R64,134,11,1,95,51,42,25,17,3,5,1,3,95,51,38,17,16,10,15
2016-520,Roland Garros,Clay,128,G,20160523,172,104745,4,,Rafael Nadal,L,185,ESP,29.97125257,5,5675,105487,,,Facundo Bagnis,L,,ARG,26.23408624,99,590,6-3 6-0 6-3,5,R64,104,0,2,72,56,39,9,12,7,9,2,3,77,50,23,12,12,2,10
2016-520,Roland Garros,Clay,128,G,20160523,173,104719,,,Marcel Granollers,R,190,ESP,30.11362081,56,844,103917,,,Nicolas Mahut,R,190,FRA,34.33538672,44,976,6-3 6-2 1-0 RET,5,R64,83,3,0,44,29,19,10,9,0,2,1,3,70,42,18,13,9,7,13
2016-520,Roland Garros,Clay,128,G,20160523,174,100644,,,Alexander Zverev,R,,GER,19.09103354,41,1060,103565,,,Stephane Robert,R,185,FRA,36.0164271,90,628,6-1 3-6 6-1 6-4,5,R64,129,5,2,99,60,47,18,17,5,8,11,7,100,48,35,20,16,5,12
2016-520,Roland Garros,Clay,128,G,20160523,175,106233,13,,Dominic Thiem,R,,AUT,22.71868583,15,2430,104198,,,Guillermo Garcia Lopez,R,188,ESP,32.96919918,51,865,7-5 6-4 7-6(3),5,R64,145,7,7,113,57,40,31,17,6,9,5,4,112,52,37,28,17,7,12
2016-520,Roland Garros,Clay,128,G,20160523,176,105676,12,,David Goffin,R,163,BEL,25.45927447,13,2570,104122,,,Carlos Berlocq,R,183,ARG,33.30047912,126,462,7-5 6-1 6-4,5,R64,122,4,2,80,39,29,25,15,3,5,4,0,93,69,41,10,14,8,15
2016-520,Roland Garros,Clay,128,G,20160523,177,104597,,,Nicolas Almagro,R,183,ESP,30.75427789,49,899,106210,,,Jiri Vesely,L,,CZE,22.86926762,60,815,6-4 6-4 6-3,5,R64,128,7,2,73,39,29,24,15,2,4,10,8,123,76,43,24,14,13,19
2016-520,Roland Garros,Clay,128,G,20160523,178,105208,,,Ernests Gulbis,R,190,LAT,27.72895277,80,701,105311,26,,Joao Sousa,R,,POR,27.14852841,29,1275,6-2 7-5 6-3,5,R64,109,16,2,68,41,35,19,15,2,3,3,1,97,60,40,14,14,7,13
2016-520,Roland Garros,Clay,128,G,20160523,179,104542,6,,Jo Wilfried Tsonga,R,188,FRA,31.09924709,7,3355,104571,,,Marcos Baghdatis,R,183,CYP,30.93223819,39,1067,6-7(6) 3-6 6-3 6-2 6-2,5,R64,206,5,5,147,95,70,26,23,6,9,11,3,148,81,60,28,23,10,17
2016-520,Roland Garros,Clay,128,G,20160523,180,105683,8,,Milos Raonic,R,196,CAN,25.40451745,9,2785,105173,,,Adrian Mannarino,L,183,FRA,27.89869952,58,825,6-1 7-6(0) 6-1,5,R64,96,7,1,85,54,41,22,13,0,0,4,3,70,45,30,9,13,3,7
2016-520,Roland Garros,Clay,128,G,20160523,181,105413,,,Andrej Martin,R,180,SVK,26.67214237,133,438,106298,29,,Lucas Pouille,R,,FRA,22.24503765,31,1266,6-3 7-5 6-3,5,R64,135,1,2,115,76,50,22,15,10,12,3,4,93,48,29,20,15,2,8
2016-520,Roland Garros,Clay,128,G,20160523,182,106058,23,,Jack Sock,R,185,USA,23.6605065,25,1505,104460,,,Dustin Brown,R,196,GER,31.45516769,116,520,6-3 7-6(5) 6-2,5,R64,110,6,5,97,59,53,11,15,4,6,4,2,106,74,46,11,14,9,15
2016-520,Roland Garros,Clay,128,G,20160523,183,105077,,,Albert Ramos,L,188,ESP,28.34770705,55,853,105477,,,Marco Trungelliti,R,,ARG,26.30800821,166,323,6-3 6-4 7-5,5,R64,169,4,2,121,74,45,27,16,7,10,3,3,122,76,45,22,15,15,21
2016-520,Roland Garros,Clay,128,G,20160523,184,104468,16,,Gilles Simon,R,183,FRA,31.40314853,18,1945,105550,,,Guido Pella,L,,ARG,26.01779603,48,899,4-6 1-6 7-5 7-6(4) 6-4,5,R64,272,9,4,194,117,78,32,26,11,19,2,2,165,115,76,27,25,10,17
2016-520,Roland Garros,Clay,128,G,20160523,185,104678,22,,Viktor Troicki,R,193,SRB,30.28062971,24,1535,105583,,,Dusan Lajovic,R,180,SRB,25.8973306,81,701,6-7(4) 6-3 6-0 RET,5,R64,119,2,1,94,56,40,22,14,5,7,5,3,88,56,32,16,13,3,9
2016-520,Roland Garros,Clay,128,G,20160523,186,104871,30,,Jeremy Chardy,R,188,FRA,29.27583847,32,1265,106361,,,Adam Pavlasek,R,,CZE,21.62354552,132,442,6-4 6-2 6-4,5,R64,91,8,2,67,45,40,16,14,0,0,5,4,84,55,42,12,14,6,10
2016-520,Roland Garros,Clay,128,G,20160523,187,104527,3,,Stanislas Wawrinka,R,183,SUI,31.15400411,4,6315,106121,,,Taro Daniel,R,,JPN,23.31827515,93,614,7-6(7) 6-3 6-4,5,R64,127,12,1,93,59,48,21,16,2,3,7,2,121,76,50,24,15,13,17
2016-520,Roland Garros,Clay,128,G,20160523,188,105453,5,,Kei Nishikori,R,178,JPN,26.39835729,6,4470,105723,,,Andrey Kuznetsov,R,185,RUS,25.24845996,40,1063,6-3 6-3 6-3,5,R64,108,2,1,93,59,43,18,14,7,9,4,3,79,41,25,18,13,2,8
2016-520,Roland Garros,Clay,128,G,20160523,189,104269,,,Fernando Verdasco,L,188,ESP,32.52019165,52,855,104471,,,Ivan Dodig,R,183,CRO,31.38672142,77,708,6-2 6-1 6-3,5,R64,100,5,0,67,52,40,11,12,5,6,5,1,75,49,25,14,12,10,17
2016-520,Roland Garros,Clay,128,G,20160523,190,106401,17,,Nick Kyrgios,R,,AUS,21.07323751,19,1855,104997,,,Igor Sijsling,R,190,NED,28.76386037,123,484,6-3 6-2 6-1,5,R64,70,11,0,67,45,36,15,12,1,1,4,4,78,39,26,14,12,7,13
2016-520,Roland Garros,Clay,128,G,20160523,191,104755,9,,Richard Gasquet,R,185,FRA,29.9301848,12,2725,106216,,,Bjorn Fratangelo,R,,USA,22.84462697,103,567,6-1 7-6(3) 6-3,5,R64,130,2,1,87,55,40,23,14,1,2,2,2,97,49,30,25,14,7,11
2016-520,Roland Garros,Clay,128,G,20160523,192,104545,15,,John Isner,R,206,USA,31.07460643,17,1965,106378,,,Kyle Edmund,R,,GBR,21.37166324,82,701,6-4 6-4 6-4,5,R64,106,18,4,79,49,42,20,15,3,3,7,2,90,51,36,21,15,6,9
2016-520,Roland Garros,Clay,128,G,20160523,193,104559,,,Teymuraz Gabashvili,R,188,RUS,31.00068446,79,706,105332,19,,Benoit Paire,R,196,FRA,27.04175222,21,1641,6-3 6-2 3-6 6-2,5,R64,142,6,3,112,58,46,26,17,10,13,8,5,126,64,38,30,17,15,22
2016-520,Roland Garros,Clay,128,G,20160523,194,103333,27,,Ivo Karlovic,R,208,CRO,37.23203285,28,1280,111442,,,Jordan Thompson,R,,AUS,22.091718,94,608,6-7(2) 6-3 7-6(3) 6-7(4) 12-10,5,R64,271,41,10,217,145,120,36,34,9,10,12,4,204,132,108,37,33,8,11
2016-520,Roland Garros,Clay,128,G,20160523,195,104918,2,,Andy Murray,R,190,GBR,29.02395619,2,8435,106288,,,Mathias Bourgue,R,,FRA,22.34360027,164,326,6-2 2-6 4-6 6-2 6-3,5,R64,214,3,4,139,82,56,27,22,9,14,5,4,136,96,62,20,21,9,16
2016-520,Roland Garros,Clay,128,G,20160523,196,104925,1,,Novak Djokovic,R,188,SRB,29.00479124,1,16150,105379,,,Aljaz Bedene,R,181,GBR,26.84736482,66,765,6-2 6-3 6-3,5,R32,122,5,0,93,71,48,12,13,5,7,8,2,92,53,34,11,13,10,17
2016-520,Roland Garros,Clay,128,G,20160523,197,105138,14,,Roberto Bautista Agut,R,,ESP,28.10677618,16,2015,106432,,,Borna Coric,R,,CRO,19.52087611,47,935,6-2 6-3 6-3,5,R32,119,3,1,76,54,44,10,13,1,2,6,3,82,50,26,16,13,6,12
2016-520,Roland Garros,Clay,128,G,20160523,198,103970,11,,David Ferrer,R,175,ESP,34.14099932,11,2740,103852,21,,Feliciano Lopez,L,188,ESP,34.67214237,23,1550,6-4 7-6(6) 6-1,5,R32,143,4,5,90,57,44,15,15,1,3,6,1,116,74,45,19,14,7,13
2016-520,Roland Garros,Clay,128,G,20160523,199,104607,7,,Tomas Berdych,R,196,CZE,30.68035592,8,2850,104655,25,,Pablo Cuevas,R,180,URU,30.39014374,27,1450,4-6 6-3 6-2 7-5,5,R32,165,10,5,130,74,61,30,20,8,9,5,0,112,63,41,30,19,6,10
2016-520,Roland Garros,Clay,128,G,20160523,200,104719,,,Marcel Granollers,R,190,ESP,30.11362081,56,844,104745,4,,Rafael Nadal,L,185,ESP,29.97125257,5,5675,W/O,5,R32,,,,,,,,,,,,,,,,,,,
2016-520,Roland Garros,Clay,128,G,20160523,201,106233,13,,Dominic Thiem,R,,AUT,22.71868583,15,2430,100644,,,Alexander Zverev,R,,GER,19.09103354,41,1060,6-7(4) 6-3 6-3 6-3,5,R32,169,6,2,132,78,56,34,20,7,8,6,5,121,72,49,22,19,10,15
2016-520,Roland Garros,Clay,128,G,20160523,202,105676,12,,David Goffin,R,163,BEL,25.45927447,13,2570,104597,,,Nicolas Almagro,R,183,ESP,30.75427789,49,899,6-2 4-6 6-3 4-6 6-2,5,R32,174,10,4,135,79,58,32,23,9,13,17,9,125,63,46,30,22,7,14
2016-520,Roland Garros,Clay,128,G,20160523,203,105208,,,Ernests Gulbis,R,190,LAT,27.72895277,80,701,104542,6,,Jo Wilfried Tsonga,R,188,FRA,31.09924709,7,3355,2-5 RET,5,R32,40,3,2,20,14,8,2,4,3,4,0,0,38,29,21,2,3,5,5
2016-520,Roland Garros,Clay,128,G,20160523,204,105683,8,,Milos Raonic,R,196,CAN,25.40451745,9,2785,105413,,,Andrej Martin,R,180,SVK,26.67214237,133,438,7-6(4) 6-2 6-3,5,R32,161,7,3,100,59,41,20,15,5,8,0,6,114,79,38,17,14,12,19
2016-520,Roland Garros,Clay,128,G,20160523,205,105077,,,Albert Ramos,L,188,ESP,28.34770705,55,853,106058,23,,Jack Sock,R,185,USA,23.6605065,25,1505,6-7(2) 6-4 6-4 4-6 6-4,5,R32,251,8,7,172,116,83,27,26,16,21,10,2,181,118,78,31,26,9,16
2016-520,Roland Garros,Clay,128,G,20160523,206,104678,22,,Viktor Troicki,R,193,SRB,30.28062971,24,1535,104468,16,,Gilles Simon,R,183,FRA,31.40314853,18,1945,6-4 6-2 6-2,5,R32,131,4,3,87,49,39,17,13,5,6,0,3,96,69,34,16,13,8,14
2016-520,Roland Garros,Clay,128,G,20160523,207,104527,3,,Stanislas Wawrinka,R,183,SUI,31.15400411,4,6315,104871,30,,Jeremy Chardy,R,188,FRA,29.27583847,32,1265,6-4 6-3 7-5,5,R32,119,4,2,80,48,36,24,16,2,4,6,2,101,65,45,12,15,4,9
2016-520,Roland Garros,Clay,128,G,20160523,208,105453,5,,Kei Nishikori,R,178,JPN,26.39835729,6,4470,104269,,,Fernando Verdasco,L,188,ESP,32.52019165,52,855,6-3 6-4 3-6 2-6 6-4,5,R32,201,4,7,151,96,61,24,23,11,19,7,7,154,105,69,19,23,10,18
2016-520,Roland Garros,Clay,128,G,20160523,209,104755,9,,Richard Gasquet,R,185,FRA,29.9301848,12,2725,106401,17,,Nick Kyrgios,R,,AUS,21.07323751,19,1855,6-2 7-6(7) 6-2,5,R32,130,8,2,100,61,46,22,14,3,4,8,0,99,71,46,14,14,7,12
2016-520,Roland Garros,Clay,128,G,20160523,210,104545,15,,John Isner,R,206,USA,31.07460643,17,1965,104559,,,Teymuraz Gabashvili,R,188,RUS,31.00068446,79,706,7-6(7) 4-6 2-6 6-4 6-2,5,R32,187,34,4,150,103,77,23,24,6,10,4,4,138,100,75,19,24,5,9
2016-520,Roland Garros,Clay,128,G,20160523,211,104918,2,,Andy Murray,R,190,GBR,29.02395619,2,8435,103333,27,,Ivo Karlovic,R,208,CRO,37.23203285,28,1280,6-1 6-4 7-6(3),5,R32,116,8,2,85,64,56,12,15,0,0,14,5,89,57,44,15,14,7,10
2016-520,Roland Garros,Clay,128,G,20160523,212,104925,1,,Novak Djokovic,R,188,SRB,29.00479124,1,16150,105138,14,,Roberto Bautista Agut,R,,ESP,28.10677618,16,2015,3-6 6-4 6-1 7-5,5,R16,192,2,5,116,82,53,17,19,5,11,1,2,142,102,55,17,19,13,22
2016-520,Roland Garros,Clay,128,G,20160523,213,104607,7,,Tomas Berdych,R,196,CZE,30.68035592,8,2850,103970,11,,David Ferrer,R,175,ESP,34.14099932,11,2740,6-3 7-5 6-3,5,R16,132,5,1,102,62,46,23,15,9,9,4,3,87,53,38,17,15,7,11
2016-520,Roland Garros,Clay,128,G,20160523,214,106233,13,,Dominic Thiem,R,,AUT,22.71868583,15,2430,104719,,,Marcel Granollers,R,190,ESP,30.11362081,56,844,6-2 6-7(2) 6-1 6-4,5,R16,171,3,3,120,71,54,30,19,6,7,2,3,125,78,53,21,18,10,16
2016-520,Roland Garros,Clay,128,G,20160523,215,105676,12,,David Goffin,R,163,BEL,25.45927447,13,2570,105208,,,Ernests Gulbis,R,190,LAT,27.72895277,80,701,4-6 6-2 6-2 6-3,5,R16,155,7,3,96,57,42,28,18,3,5,7,9,132,62,40,32,17,17,24
2016-520,Roland Garros,Clay,128,G,20160523,216,105077,,,Albert Ramos,L,188,ESP,28.34770705,55,853,105683,8,,Milos Raonic,R,196,CAN,25.40451745,9,2785,6-2 6-4 6-4,5,R16,139,2,2,98,67,49,15,14,6,7,7,4,96,62,39,16,14,9,14
2016-520,Roland Garros,Clay,128,G,20160523,217,104527,3,,Stanislas Wawrinka,R,183,SUI,31.15400411,4,6315,104678,22,,Viktor Troicki,R,193,SRB,30.28062971,24,1535,7-6(5) 6-7(7) 6-3 6-2,5,R16,176,19,4,140,84,60,34,21,3,5,9,3,135,85,61,18,20,5,10
2016-520,Roland Garros,Clay,128,G,20160523,218,104755,9,,Richard Gasquet,R,185,FRA,29.9301848,12,2725,105453,5,,Kei Nishikori,R,178,JPN,26.39835729,6,4470,6-4 6-2 4-6 6-2,5,R16,154,6,2,97,59,43,25,18,3,6,3,4,109,77,48,16,18,6,13
2016-520,Roland Garros,Clay,128,G,20160523,219,104918,2,,Andy Murray,R,190,GBR,29.02395619,2,8435,104545,15,,John Isner,R,206,USA,31.07460643,17,1965,7-6(9) 6-4 6-3,5,R16,160,9,6,108,65,54,26,16,5,5,18,4,126,87,64,15,15,8,10
2016-520,Roland Garros,Clay,128,G,20160523,220,104925,1,,Novak Djokovic,R,188,SRB,29.00479124,1,16150,104607,7,,Tomas Berdych,R,196,CZE,30.68035592,8,2850,6-3 7-5 6-3,5,QF,126,0,1,81,49,35,21,15,4,6,4,3,81,46,31,13,15,2,8
2016-520,Roland Garros,Clay,128,G,20160523,221,106233,13,,Dominic Thiem,R,,AUT,22.71868583,15,2430,105676,12,,David Goffin,R,163,BEL,25.45927447,13,2570,4-6 7-6(7) 6-4 6-1,5,QF,171,2,3,142,91,60,25,20,7,13,3,9,135,74,50,23,19,9,17
2016-520,Roland Garros,Clay,128,G,20160523,222,104527,3,,Stanislas Wawrinka,R,183,SUI,31.15400411,4,6315,105077,,,Albert Ramos,L,188,ESP,28.34770705,55,853,6-2 6-1 7-6(7),5,QF,115,8,3,89,46,36,29,14,3,4,2,0,92,57,34,17,13,6,11
2016-520,Roland Garros,Clay,128,G,20160523,223,104918,2,,Andy Murray,R,190,GBR,29.02395619,2,8435,104755,9,,Richard Gasquet,R,185,FRA,29.9301848,12,2725,5-7 7-6(3) 6-0 6-2,5,QF,203,11,4,120,70,52,27,19,5,8,2,4,138,88,47,29,19,11,18
2016-520,Roland Garros,Clay,128,G,20160523,224,104925,1,,Novak Djokovic,R,188,SRB,29.00479124,1,16150,106233,13,,Dominic Thiem,R,,AUT,22.71868583,15,2430,6-2 6-1 6-4,5,SF,108,2,1,73,50,36,16,13,3,4,2,3,83,50,27,15,12,7,13
2016-520,Roland Garros,Clay,128,G,20160523,225,104918,2,,Andy Murray,R,190,GBR,29.02395619,2,8435,104527,3,,Stanislas Wawrinka,R,183,SUI,31.15400411,4,6315,6-4 6-2 4-6 6-2,5,SF,155,3,2,109,73,58,22,18,4,5,1,2,106,63,43,22,18,10,15
2016-520,Roland Garros,Clay,128,G,20160523,226,104925,1,,Novak Djokovic,R,188,SRB,29.00479124,1,16150,104918,2,,Andy Murray,R,190,GBR,29.02395619,2,8435,3-6 6-1 6-2 6-4,5,F,183,4,3,110,76,49,20,17,7,10,5,3,109,55,34,22,17,7,14
2016-540,Wimbledon,Grass,128,G,20160627,100,104925,1,,Novak Djokovic,R,188,SRB,29.10061602,1,16950,104868,,,James Ward,R,190,GBR,29.3798768,177,309,6-0 7-6(3) 6-4,5,R128,122,7,1,89,58,45,19,14,8,9,10,5,103,59,39,18,14,5,10
2016-540,Wimbledon,Grass,128,G,20160627,101,105173,,,Adrian Mannarino,L,183,FRA,27.9945243,55,880,106378,,,Kyle Edmund,R,,GBR,21.46748802,68,758,6-2 7-5 6-4,5,R128,122,12,8,92,51,43,15,15,3,6,7,10,98,60,39,12,15,3,10
2016-540,Wimbledon,Grass,128,G,20160627,102,105064,,,Thomaz Bellucci,L,188,BRA,28.49281314,62,790,105074,,,Ruben Bemelmans,L,,BEL,28.45174538,193,280,3-6 6-4 6-3 1-6 8-6,5,R128,159,6,4,119,75,60,29,25,1,4,8,6,152,98,70,32,24,6,9
2016-540,Wimbledon,Grass,128,G,20160627,103,105023,28,,Sam Querrey,R,198,USA,28.72279261,41,1075,104586,,,Lukas Rosol,R,196,CZE,30.92676249,73,740,6-7(6) 6-7(5) 6-4 6-2 12-10,5,R128,201,33,5,165,103,89,39,32,0,3,13,9,220,137,102,39,32,15,22
2016-540,Wimbledon,Grass,128,G,20160627,104,105732,,,Pierre Hugues Herbert,R,,FRA,25.27857632,81,691,104259,21,,Philipp Kohlschreiber,R,178,GER,32.69815195,22,1600,7-5 6-3 3-6 6-3,5,R128,115,9,9,115,68,55,28,20,1,2,10,4,93,54,44,27,19,1,4
2016-540,Wimbledon,Grass,128,G,20160627,105,106000,,,Damir Dzumhur,R,172,BIH,24.10403833,87,660,106045,,,Denis Kudla,R,180,USA,23.86036961,66,770,7-6(5) 7-5 2-6 1-6 6-3,5,R128,186,4,5,166,103,61,30,24,9,18,11,11,151,78,50,39,24,7,14
2016-540,Wimbledon,Grass,128,G,20160627,106,103917,,,Nicolas Mahut,R,190,FRA,34.4312115,51,919,105454,,,Brydan Klein,R,183,AUS,26.48870637,260,200,7-6(0) 6-4 6-4,5,R128,119,8,2,83,49,41,23,16,0,1,12,8,109,62,45,21,16,3,6
2016-540,Wimbledon,Grass,128,G,20160627,107,103970,13,,David Ferrer,R,175,ESP,34.23682409,14,2605,104534,,,Dudi Sela,R,175,ISR,31.23066393,63,781,6-2 6-1 6-1,5,R128,74,3,2,60,42,33,13,11,1,1,2,2,65,44,20,10,11,6,13
2016-540,Wimbledon,Grass,128,G,20160627,108,105676,11,,David Goffin,R,163,BEL,25.55509925,11,2780,105528,,,Alexander Ward,U,,GBR,26.16016427,245,215,6-2 6-3 6-2,5,R128,91,6,1,58,34,32,16,13,0,0,2,4,92,53,33,12,12,10,16
2016-540,Wimbledon,Grass,128,G,20160627,109,104273,,,Edouard Roger Vasselin,R,188,FRA,32.58042437,186,290,104559,,,Teymuraz Gabashvili,R,188,RUS,31.09650924,103,571,1-6 6-3 6-4 6-4,5,R128,140,7,3,131,91,59,23,18,12,16,10,6,115,74,53,17,18,8,13
2016-540,Wimbledon,Grass,128,G,20160627,110,104597,,,Nicolas Almagro,R,183,ESP,30.85010267,47,944,104297,,,Rogerio Dutra Silva,R,178,BRA,32.39698836,89,654,6-3 7-6(6) 5-7 3-6 6-3,5,R128,185,14,7,160,89,66,41,26,4,7,11,3,163,107,81,28,25,5,9
2016-540,Wimbledon,Grass,128,G,20160627,111,104797,,,Denis Istomin,R,188,UZB,29.80424367,116,531,104731,20,,Kevin Anderson,R,203,RSA,30.11088296,25,1505,4-6 6-7(13) 6-4 7-6(2) 6-3,5,R128,215,13,6,179,112,84,42,27,4,6,28,5,162,103,89,23,26,2,5
2016-540,Wimbledon,Grass,128,G,20160627,112,106058,27,,Jack Sock,R,185,USA,23.75633128,26,1415,105208,,,Ernests Gulbis,R,190,LAT,27.82477755,61,811,6-4 6-4 6-4,5,R128,92,5,3,85,56,44,17,15,3,4,7,11,88,56,37,15,15,3,7
2016-540,Wimbledon,Grass,128,G,20160627,113,104898,,,Robin Haase,R,190,NED,29.22655715,98,615,106043,,,Diego Sebastian Schwartzman,R,,ARG,23.86310746,71,746,2-6 6-2 6-3 2-6 7-5,5,R128,150,12,4,125,64,47,32,23,3,9,0,3,132,88,60,21,22,8,15
2016-540,Wimbledon,Grass,128,G,20160627,114,104312,,,Andreas Seppi,R,190,ITA,32.34770705,45,955,104198,,,Guillermo Garcia Lopez,R,188,ESP,33.06502396,58,855,6-2 6-4 6-0,5,R128,94,8,2,79,51,36,16,12,3,4,5,7,72,37,22,11,12,2,9
2016-540,Wimbledon,Grass,128,G,20160627,115,105683,6,,Milos Raonic,R,196,CAN,25.50034223,7,3175,105807,,,Pablo Carreno Busta,R,,ESP,24.96098563,46,950,7-6(4) 6-2 6-4,5,R128,113,27,2,94,67,53,17,15,2,2,6,1,102,67,46,14,15,8,11
2016-540,Wimbledon,Grass,128,G,20160627,116,103819,3,,Roger Federer,R,185,SUI,34.88569473,3,6425,105550,,,Guido Pella,L,,ARG,26.11362081,52,919,7-6(5) 7-6(3) 6-3,5,R128,125,12,0,94,60,53,23,17,0,0,5,1,119,75,50,27,16,8,9
2016-540,Wimbledon,Grass,128,G,20160627,117,105650,,,Marcus Willis,L,,GBR,25.71663244,772,26,105575,,,Ricardas Berankis,R,175,LTU,26.01779603,54,890,6-3 6-3 6-4,5,R128,120,14,11,138,87,63,22,14,19,20,2,5,85,56,33,13,14,4,9
