tourney_name,winner_id,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
Wimbledon,105777,R,188,BUL,23.10472279,13,2595,104919,R,188,ARG,27.10746064,64,784,6-4 7-6(6) 6-2,R16,129,10,3,97,66,52,19,15,3,3,11,2,98,61,41,19,15,2,5
Wimbledon,104527,R,183,SUI,29.23750856,3,5420,103852,L,188,ESP,32.75564682,26,1455,7-6(5) 7-6(7) 6-3,R16,118,31,2,95,63,56,25,17,0,0,11,5,101,63,53,22,16,1,2
Wimbledon,103819,R,185,SUI,32.8733744,4,4945,103990,R,180,ESP,32.14510609,22,1630,6-1 6-4 6-4,R16,94,11,0,75,42,37,24,14,1,1,3,1,87,61,36,13,13,9,13
Wimbledon,105683,R,196,CAN,23.4880219,9,3245,105453,R,178,JPN,24.48186174,12,2690,4-6 6-1 7-6(4) 6-3,R16,147,35,2,114,75,64,23,20,6,7,11,1,113,72,52,23,18,4,7
Wimbledon,106401,R,,AUS,19.15674196,144,400,104745,L,185,ESP,28.05475702,1,12500,7-6(5) 5-7 7-6(5) 6-3,R16,178,37,4,144,98,81,25,23,2,3,11,3,137,100,77,22,22,3,4
Wimbledon,104925,R,188,SRB,27.08829569,2,12330,105227,R,198,CRO,25.73305955,29,1350,6-1 3-6 6-7(4) 6-2 6-2,QF,198,10,3,132,92,68,23,22,2,4,10,6,160,89,61,29,22,12,19
Wimbledon,105777,R,188,BUL,23.10472279,13,2595,104918,R,190,GBR,27.10746064,5,4680,6-1 7-6(4) 6-2,QF,121,10,3,91,57,44,20,14,1,2,5,5,82,50,36,10,13,4,9
Wimbledon,103819,R,185,SUI,32.8733744,4,4945,104527,R,183,SUI,29.23750856,3,5420,3-6 7-6(5) 6-4 6-4,QF,153,10,1,119,77,61,29,20,3,4,9,1,124,74,57,31,21,5,7
Wimbledon,105683,R,196,CAN,23.4880219,9,3245,106401,R,,AUS,19.15674196,144,400,6-7(4) 6-2 6-4 7-6(4),QF,144,39,2,111,78,69,22,21,0,1,15,1,144,103,69,22,21,5,9
Wimbledon,104925,R,188,SRB,27.08829569,2,12330,105777,R,188,BUL,23.10472279,13,2595,6-4 3-6 7-6(2) 7-6(7),SF,182,17,2,145,102,74,24,21,8,11,15,8,131,82,67,22,22,3,6
Wimbledon,103819,R,185,SUI,32.8733744,4,4945,105683,R,196,CAN,23.4880219,9,3245,6-4 6-4 6-4,SF,101,6,1,80,52,42,19,15,1,1,17,4,84,46,37,19,15,4,7
Wimbledon,104925,R,188,SRB,27.08829569,2,12330,103819,R,185,SUI,32.8733744,4,4945,6-7(7) 6-4 7-6(4) 5-7 6-4,F,236,13,3,174,108,79,43,28,4,7,29,5,192,133,102,26,28,11,15
US Open,104925,R,188,SRB,27.26078029,1,12770,106043,R,,ARG,22.02327173,79,656,6-1 6-2 6-4,R128,97,7,3,76,47,36,18,13,4,6,1,3,70,35,21,12,12,5,12
US Open,103908,R,185,FRA,32.61601643,81,649,104180,L,193,LUX,31.29637235,68,753,6-7(7) 7-5 7-6(6) 6-7(5) 6-1,R128,258,19,8,186,106,81,49,28,12,14,38,11,182,102,82,38,27,5,10
US Open,105023,R,198,USA,26.88295688,57,820,104216,R,175,ARG,31.09924709,82,649,6-2 4-6 6-4 4-6 6-3,R128,173,30,5,140,82,67,30,24,8,11,2,6,138,79,54,34,23,5,10
US Open,104198,R,188,ESP,31.22518823,33,1168,104229,R,180,TPE,31.03080082,34,1118,6-4 6-2 6-2,R128,113,10,5,82,42,34,22,13,2,3,3,7,87,48,31,14,13,5,11
US Open,104259,R,178,GER,30.85831622,25,1505,105487,L,,ARG,24.49007529,109,536,6-2 7-6(3) 6-3,R128,98,16,7,81,40,36,26,15,1,2,5,9,87,44,33,19,14,2,6
US Open,103566,L,190,FRA,34.2696783,192,256,104593,R,185,ESP,29.04859685,101,577,6-4 6-3 7-5,R128,108,5,0,93,71,50,12,16,3,5,6,3,87,47,31,19,15,4,9
US Open,105526,R,,GER,24.3340178,77,680,105062,R,183,KAZ,26.66392882,50,917,2-6 3-6 6-3 6-3 7-5,R128,193,14,6,164,96,74,29,24,14,19,13,4,137,84,66,23,23,5,10
US Open,104545,R,206,USA,29.33059548,15,1925,106218,U,,USA,21.08692676,419,97,7-6(5) 6-2 7-6(2),R128,120,26,0,85,59,51,22,16,0,0,6,9,123,88,65,12,16,12,14
US Open,104542,R,188,FRA,29.35523614,10,2920,104338,R,185,ARG,30.40657084,99,580,6-3 4-6 7-6(2) 6-1,R128,165,21,5,131,72,54,34,20,11,13,6,5,116,84,54,18,18,4,8
US Open,104873,R,,KAZ,27.52361396,107,554,104945,R,,IRL,27.20876112,194,255,4-6 6-2 6-1 7-6(3),R128,164,16,3,124,83,61,21,19,2,4,4,9,139,77,51,28,18,11,16
US Open,105807,R,,ESP,23.1211499,74,691,104676,L,190,GER,28.55030801,115,528,6-3 4-6 6-2 7-6(0),R128,157,9,6,114,69,49,25,20,2,7,3,9,127,63,36,32,19,8,15
US Open,105332,R,196,FRA,25.29774127,98,590,103898,R,185,FRA,32.678987,28,1285,7-6(4) 5-7 6-4 4-6 6-4,R128,244,14,15,168,86,64,29,27,11,20,6,9,205,133,88,27,27,21,30
US Open,104269,L,188,ESP,30.7761807,37,1100,105641,L,,SLO,23.88774812,87,638,6-3 3-6 7-5 1-6 6-4,R128,197,9,11,141,95,63,22,23,11,18,5,6,162,103,67,28,24,10,17
US Open,105723,R,185,RUS,23.50444901,96,592,105614,L,190,USA,24.01368925,117,525,6-4 4-6 6-3 7-5,R128,154,5,1,130,80,52,29,20,8,13,8,6,132,79,47,27,21,10,18
US Open,104897,R,188,GER,27.39767283,235,208,103285,R,185,CZE,35.74264203,39,1060,6-3 6-2 6-2,R128,90,7,2,68,44,36,16,13,0,0,0,4,75,36,24,19,12,4,9
US Open,104918,R,190,GBR,27.27994524,9,3150,104898,R,190,NED,27.38672142,70,725,6-3 7-6(6) 1-6 7-5,R128,188,8,9,157,96,58,31,21,12,19,16,6,134,81,55,23,19,7,13
US Open,104527,R,183,SUI,29.40999316,4,5985,106210,L,,CZE,21.12525667,75,686,6-2 7-6(6) 7-6(3),R128,135,9,7,100,47,38,31,16,2,4,5,6,109,69,46,22,16,8,12
US Open,105064,L,188,BRA,26.65297741,91,618,103917,R,190,FRA,32.59137577,103,575,7-6(4) 6-4 6-1,R128,122,11,6,94,54,44,24,15,7,7,6,4,93,52,39,18,14,7,10
US Open,104882,R,188,SLO,27.47433265,92,618,105385,L,183,USA,25.08966461,47,937,7-5 6-4 6-4,R128,133,7,3,100,73,56,10,16,6,9,4,5,101,60,41,17,16,13,19
US Open,104871,R,188,FRA,27.53182752,36,1105,104268,L,185,COL,30.77891855,71,716,6-7(5) 6-2 7-5 6-4,R128,178,10,10,149,83,57,33,21,5,10,11,18,146,70,47,33,21,11,20
US Open,106401,R,,AUS,19.32922656,60,805,104022,R,183,RUS,32.1670089,23,1540,7-5 7-6(4) 2-6 7-6(1),R128,183,26,8,150,102,73,24,22,4,8,6,8,160,114,78,23,21,11,14
US Open,104312,R,190,ITA,30.50787132,49,925,104660,R,193,UKR,28.63244353,93,612,6-3 6-1 6-4,R128,115,3,5,101,66,47,17,13,16,17,6,5,95,60,36,13,13,2,8
US Open,104620,R,183,ITA,28.8788501,85,642,105577,R,193,CAN,24.1724846,46,965,2-6 6-4 6-2 3-6 6-3,R128,173,8,5,111,67,57,25,22,1,4,12,6,137,76,54,31,22,4,8
US Open,103990,R,180,ESP,32.31759069,18,1825,104273,R,188,FRA,30.74058864,52,885,6-4 6-3 6-4,R128,128,3,3,105,78,53,15,15,9,10,3,4,91,56,37,18,14,7,11
US Open,105453,R,178,JPN,24.65434634,11,2680,104639,L,180,USA,28.75838467,176,293,6-2 6-4 6-2,R128,125,7,7,89,44,34,25,13,8,9,4,4,94,47,25,24,13,10,16
US Open,104665,R,180,ESP,28.58590007,48,926,106058,R,185,USA,21.91649555,55,836,6-4 3-6 6-1 RET,R128,101,3,4,65,43,38,11,13,1,2,10,5,78,41,29,19,13,2,5
US Open,105051,R,188,AUS,26.74606434,94,608,104735,R,180,GER,28.26283368,73,708,6-4 6-3 7-6(2),R128,153,10,9,123,66,53,19,16,13,16,0,2,94,60,37,16,15,9,14
US Open,104919,R,188,ARG,27.27994524,26,1354,103656,R,175,ESP,33.74401095,114,528,6-2 3-0 RET,R128,39,8,1,28,19,17,7,6,0,0,0,2,33,20,12,5,5,2,5
US Open,106432,R,,CRO,17.77686516,204,240,104586,R,196,CZE,29.08692676,27,1290,6-4 6-1 6-2,R128,111,20,3,83,53,42,16,13,5,5,8,3,96,57,35,17,12,14,19
US Open,103607,R,173,DOM,34.06160164,80,653,104997,R,190,NED,27.01984942,72,713,2-6 6-4 6-3 6-2,R128,114,5,4,95,57,42,21,18,2,6,6,9,98,55,40,17,17,5,11
US Open,105376,R,185,GER,25.11156742,124,483,103794,R,178,GER,33.19096509,59,813,6-2 6-4 6-2,R128,86,18,1,69,44,36,16,13,3,4,6,2,80,43,23,19,13,6,12
US Open,105683,R,196,CAN,23.6605065,6,4225,106121,R,,JPN,21.5742642,186,274,6-3 6-2 7-6(1),R128,115,19,4,83,55,49,17,15,7,8,1,5,92,62,41,13,14,5,9
US Open,104607,R,196,CZE,28.93634497,7,4060,103720,R,180,AUS,33.49760438,41,1050,6-3 6-4 6-3,R128,138,10,0,94,55,39,22,14,5,7,2,9,98,48,28,23,14,13,19
US Open,105373,L,190,SVK,25.12251882,65,775,104327,R,178,BEL,30.45037645,364,119,3-6 2-6 7-6(5) 7-5 6-4,R128,217,12,7,161,86,62,38,25,7,13,9,6,168,103,69,38,26,11,16
US Open,104628,R,183,RUS,28.82956879,146,393,105539,R,185,RUS,24.29568789,118,513,2-6 7-6(6) 3-6 6-3 6-4,R128,166,12,6,146,78,59,38,24,3,6,11,4,153,88,69,36,24,8,10
US Open,104559,R,188,RUS,29.25667351,62,795,105053,R,188,COL,26.74332649,32,1180,6-3 1-6 7-6(6) 6-3,R128,179,11,7,130,63,46,32,18,8,13,6,5,110,71,50,14,19,4,10
US Open,103852,L,188,ESP,32.92813142,21,1770,104471,R,183,CRO,29.64271047,53,850,1-6 7-5 2-6 6-4 1-1 RET,R128,169,14,5,124,67,54,22,20,10,15,10,7,110,65,50,25,20,3,6
US Open,105147,R,180,JPN,26.2696783,126,478,105449,R,188,USA,24.66803559,51,904,6-2 3-6 5-7 4-1 RET,R128,148,7,9,124,82,59,17,16,12,15,15,5,92,49,43,20,15,5,7
US Open,106233,R,,AUT,20.97467488,45,985,105041,R,185,SVK,26.80903491,84,644,6-3 6-3 6-2,R128,86,6,1,68,34,29,25,13,3,3,2,3,78,43,30,15,13,7,12
US Open,105208,R,190,LAT,25.98494182,12,2580,104932,L,203,FRA,27.24161533,105,561,6-1 6-4 6-2,R128,94,10,6,69,44,38,14,13,1,2,2,10,75,45,26,11,12,5,11
US Open,105227,R,198,CRO,25.90554415,16,1845,104571,R,183,CYP,29.18822724,86,640,6-3 3-1 RET,R128,52,3,1,34,23,20,9,7,0,0,1,4,37,17,15,7,7,0,2
US Open,105011,R,185,UKR,26.96235455,163,315,103843,R,185,SUI,32.95550992,167,303,7-6(3) 4-6 7-6(13) 7-6(4),R128,259,12,9,147,97,68,32,23,4,10,11,3,179,112,78,31,23,10,15
US Open,105668,R,203,POL,23.78097194,43,995,105583,R,180,SRB,24.15331964,61,800,6-3 7-5 5-7 7-5,R128,179,20,8,123,78,57,27,23,2,6,7,4,165,106,65,31,22,9,15
US Open,104731,R,203,RSA,28.27104723,20,1795,104655,R,180,URU,28.64613279,40,1059,6-3 6-7(3) 4-6 6-2 7-6(1),R128,242,29,5,172,121,91,25,26,14,17,10,9,158,86,68,35,25,9,14
US Open,104468,R,183,FRA,29.65913758,31,1180,105430,U,,MDA,24.78576318,201,241,6-3 6-4 6-2,R128,129,12,1,98,52,39,28,14,7,7,3,3,83,54,36,10,13,4,8
US Open,105643,L,190,ARG,23.88774812,66,775,111511,R,,USA,18.50787132,585,52,6-4 6-3 6-0,R128,99,12,1,66,41,31,15,12,2,4,0,1,80,41,21,17,13,7,15
US Open,106071,R,193,AUS,21.84257358,67,771,104460,R,196,GER,29.71115674,97,591,7-6(2) 6-4 7-6(3),R128,114,21,1,116,76,64,22,17,3,3,11,3,118,75,51,26,17,8,9
US Open,103970,R,175,ESP,32.39698836,5,4765,106000,R,172,BIH,22.2642026,119,512,6-1 6-2 2-6 6-2,R128,134,5,4,102,59,41,20,15,6,9,0,4,94,62,34,12,16,4,12
US Open,105777,R,188,BUL,23.27720739,8,3540,105992,R,183,USA,22.29979466,184,282,6-2 7-6(4) 6-2,R128,124,8,0,78,42,35,24,14,1,2,3,6,104,59,36,21,14,8,13
US Open,104534,R,175,ISR,29.3908282,83,648,104122,R,183,ARG,31.55646817,63,785,1-6 6-3 6-2 7-5,R128,163,5,1,109,68,46,27,18,4,7,12,5,123,67,44,28,18,7,12
US Open,105676,R,163,BEL,23.71526352,56,828,104944,R,,BEL,27.21149897,238,206,6-1 6-3 6-3,R128,91,9,2,62,39,33,16,13,1,2,5,4,84,53,33,10,12,6,12
US Open,105311,R,,POR,25.40451745,38,1077,104433,R,185,CAN,29.91101985,135,439,7-6(6) 3-6 6-2 4-6 7-6(2),R128,212,9,7,181,101,72,43,25,10,14,13,2,166,90,62,44,26,4,8
US Open,104792,R,193,FRA,27.98083504,24,1530,111577,R,,USA,17.87542779,303,147,6-4 6-2 6-4,R128,121,8,6,91,49,38,23,14,5,6,4,3,103,60,35,20,14,7,12
US Open,105292,R,,COL,25.54414784,100,577,104098,R,185,RUS,31.70157426,58,815,6-4 6-4 7-5,R128,122,12,2,83,50,44,20,16,1,2,6,5,116,68,41,26,16,6,10
US Open,103893,R,183,ITA,32.69267625,78,674,106415,L,,JPN,18.91033539,245,200,6-1 6-2 2-1 RET,R128,86,4,0,45,22,19,17,9,0,0,1,5,66,36,21,10,9,5,10
US Open,104755,R,185,FRA,28.18617385,14,2360,104797,R,188,UZB,27.96440794,44,985,7-5 7-6(5) 6-4,R128,157,9,2,99,61,49,22,17,1,3,18,1,108,72,54,16,17,8,12
US Open,104926,R,178,ITA,27.25530459,17,1835,104979,R,185,KAZ,27.09377139,64,782,6-4 6-4 6-2,R128,115,6,2,88,49,39,23,14,7,8,3,6,95,51,36,18,14,9,14
US Open,105173,L,183,FRA,26.15468857,89,622,105137,R,183,ESP,26.38193018,116,527,3-6 7-5 6-3 6-2,R128,172,11,5,112,71,51,19,19,2,6,12,10,130,67,42,29,19,14,21
US Open,105065,R,175,USA,26.65297741,90,621,105936,R,185,SRB,22.49144422,108,541,4-6 6-3 6-2 7-6(5),R128,149,18,2,122,67,51,38,20,2,3,8,2,117,75,57,22,19,4,7
US Open,105138,R,,ESP,26.36276523,19,1800,104890,R,190,AUT,27.42778919,110,534,5-7 7-6(1) 1-6 7-5 6-1,R128,232,10,3,151,95,65,34,25,8,13,16,13,180,94,60,47,25,10,15
US Open,103333,R,208,CRO,35.4880219,30,1220,103813,L,185,FIN,33.08966461,54,838,6-4 6-4 3-6 6-4,R128,131,24,4,102,62,55,24,19,3,4,10,6,114,66,55,23,20,5,8
US Open,104719,R,190,ESP,28.36960986,42,1010,103781,L,183,AUT,33.25941136,111,530,7-6(1) 6-3 6-2,R128,134,6,7,96,57,45,20,15,6,8,2,0,89,59,34,15,14,5,10
US Open,105032,R,,AUS,26.85010267,104,571,105077,L,188,ESP,26.6036961,95,603,6-3 7-6(5) 6-3,R128,122,12,6,90,52,46,24,16,0,0,3,3,85,51,37,21,14,2,4
US Open,103819,R,185,SUI,33.045859,3,7490,104594,R,194,AUS,29.045859,76,682,6-3 6-4 7-6(4),R128,127,10,1,87,60,53,15,16,2,3,4,4,120,71,44,26,15,11,14
US Open,104925,R,188,SRB,27.26078029,1,12770,103908,R,185,FRA,32.61601643,81,649,6-1 6-3 6-0,R64,88,13,0,57,43,38,8,11,1,1,2,9,77,39,23,12,11,5,12
US Open,105023,R,198,USA,26.88295688,57,820,104198,R,188,ESP,31.22518823,33,1168,6-3 6-4 6-4,R64,105,16,1,81,48,42,22,15,2,2,1,7,89,49,37,19,14,4,7
US Open,104259,R,178,GER,30.85831622,25,1505,103566,L,190,FRA,34.2696783,192,256,6-2 RET,R64,30,4,1,24,14,11,6,4,0,0,0,0,25,17,8,5,5,0,2
US Open,104545,R,206,USA,29.33059548,15,1925,105526,R,,GER,24.3340178,77,680,7-6(5) 6-4 6-2,R64,116,29,1,84,61,53,15,15,1,1,3,6,94,62,48,14,15,3,6
US Open,104542,R,188,FRA,29.35523614,10,2920,104873,R,,KAZ,27.52361396,107,554,6-3 6-4 6-4,R64,107,13,4,89,54,46,18,15,7,8,2,2,76,45,30,18,14,4,8
US Open,105807,R,,ESP,23.1211499,74,691,105332,R,196,FRA,25.29774127,98,590,6-1 6-4 3-6 6-3,R64,146,5,0,109,76,55,17,18,6,9,16,6,135,74,49,24,17,11,17
US Open,105723,R,185,RUS,23.50444901,96,592,104269,L,188,ESP,30.7761807,37,1100,6-3 4-6 4-6 7-5 6-3,R64,192,9,9,161,100,76,31,25,8,10,7,8,150,105,82,17,25,5,9
US Open,104918,R,190,GBR,27.27994524,9,3150,104897,R,188,GER,27.39767283,235,208,6-3 6-3 6-4,R64,106,6,1,73,48,40,17,14,3,3,6,3,91,60,38,15,14,8,12
US Open,104527,R,183,SUI,29.40999316,4,5985,105064,L,188,BRA,26.65297741,91,618,6-3 6-4 3-6 7-6(1),R64,156,16,1,106,74,63,16,20,0,3,9,5,137,85,62,22,20,10,14
US Open,104882,R,188,SLO,27.47433265,92,618,104871,R,188,FRA,27.53182752,36,1105,6-2 7-6(6) 6-3,R64,142,8,6,104,67,51,18,15,8,10,14,8,106,62,44,16,14,10,15
US Open,106401,R,,AUS,19.32922656,60,805,104312,R,190,ITA,30.50787132,49,925,6-4 7-6(2) 6-4,R64,116,22,3,91,58,49,25,16,5,5,10,4,95,47,35,29,16,2,4
US Open,103990,R,180,ESP,32.31759069,18,1825,104620,R,183,ITA,28.8788501,85,642,5-7 6-7(5) 6-4 6-3 6-2,R64,217,8,2,163,114,91,27,26,7,8,11,2,149,94,67,37,25,7,11
US Open,105453,R,178,JPN,24.65434634,11,2680,104665,R,180,ESP,28.58590007,48,926,6-4 6-1 RET,R64,63,4,0,47,29,22,14,9,0,0,2,2,48,34,23,4,8,1,4
US Open,104919,R,188,ARG,27.27994524,26,1354,105051,R,188,AUS,26.74606434,94,608,6-1 6-3 6-4,R64,104,9,4,79,44,33,22,13,4,5,3,7,80,45,26,14,13,3,9
US Open,103607,R,173,DOM,34.06160164,80,653,106432,R,,CRO,17.77686516,204,240,7-6(2) 4-6 6-4 6-2,R64,191,8,4,127,79,60,25,20,1,4,8,4,135,70,48,32,20,7,12
US Open,105683,R,196,CAN,23.6605065,6,4225,105376,R,185,GER,25.11156742,124,483,7-6(4) 5-7 6-4 7-6(3),R64,186,26,3,134,80,65,31,23,2,5,7,5,151,87,67,33,23,7,10
US Open,104607,R,196,CZE,28.93634497,7,4060,105373,L,190,SVK,25.12251882,65,775,6-3 4-6 6-2 3-6 6-3,R64,225,10,4,150,86,64,38,23,12,14,13,9,153,83,60,34,22,8,12
US Open,104559,R,188,RUS,29.25667351,62,795,104628,R,183,RUS,28.82956879,146,393,6-1 6-4 7-6(4),R64,120,7,4,120,69,47,32,15,8,9,15,1,83,42,32,21,14,5,9
US Open,103852,L,188,ESP,32.92813142,21,1770,105147,R,180,JPN,26.2696783,126,478,6-4 3-6 6-4 7-6(4),R64,171,19,9,135,82,64,28,21,5,7,7,6,142,77,51,40,20,8,10
US Open,106233,R,,AUT,20.97467488,45,985,105208,R,190,LAT,25.98494182,12,2580,4-6 3-6 6-4 6-3 6-3,R64,225,5,7,142,81,55,37,23,4,7,20,10,157,86,65,35,24,13,18
US Open,105227,R,198,CRO,25.90554415,16,1845,105011,R,185,UKR,26.96235455,163,315,7-6(2) 6-2 6-4,R64,167,10,10,113,59,49,28,15,5,5,6,5,107,57,36,28,15,7,10
US Open,104731,R,203,RSA,28.27104723,20,1795,105668,R,203,POL,23.78097194,43,995,6-7(6) 6-2 6-1 6-3,R64,147,15,3,96,64,48,23,18,0,2,2,11,130,78,46,22,18,9,17
US Open,104468,R,183,FRA,29.65913758,31,1180,105643,L,190,ARG,23.88774812,66,775,6-4 3-6 7-5 6-1,R64,171,4,8,119,57,43,31,19,7,11,4,2,123,82,49,19,19,8,15
US Open,103970,R,175,ESP,32.39698836,5,4765,106071,R,193,AUS,21.84257358,67,771, W/O,R64,,,,,,,,,,,,,,,,,,,
US Open,105777,R,188,BUL,23.27720739,8,3540,104534,R,175,ISR,29.3908282,83,648,6-1 6-2 6-2,R64,89,7,3,67,42,30,18,12,5,6,0,3,65,36,19,11,11,10,17
US Open,105676,R,163,BEL,23.71526352,56,828,105311,R,,POR,25.40451745,38,1077,6-4 6-2 6-0,R64,104,9,2,79,53,38,11,12,7,10,4,2,82,44,26,8,12,6,15
US Open,104792,R,193,FRA,27.98083504,24,1530,105292,R,,COL,25.54414784,100,577,7-5 6-3 6-2,R64,127,8,10,96,47,35,26,14,6,8,2,4,98,57,32,18,15,10,17
US Open,104755,R,185,FRA,28.18617385,14,2360,103893,R,183,ITA,32.69267625,78,674,7-6(4) 6-3 6-3,R64,138,14,2,88,59,46,18,15,1,2,11,5,106,56,40,21,15,14,18
US Open,105173,L,183,FRA,26.15468857,89,622,104926,R,178,ITA,27.25530459,17,1835,6-3 6-4 6-1,R64,117,12,7,86,47,34,20,13,5,8,2,10,111,54,33,20,13,14,22
US Open,105138,R,,ESP,26.36276523,19,1800,105065,R,175,USA,26.65297741,90,621,6-3 6-2 6-1,R64,97,7,2,68,48,40,11,12,3,3,4,5,84,49,28,16,12,6,12
US Open,104719,R,190,ESP,28.36960986,42,1010,103333,R,208,CRO,35.4880219,30,1220,7-6(6) 6-7(3) 7-6(5) 3-6 6-4,R64,231,7,5,173,110,91,37,28,5,7,31,7,178,112,87,39,27,7,8
US Open,103819,R,185,SUI,33.045859,3,7490,105032,R,,AUS,26.85010267,104,571,6-4 6-4 6-4,R64,108,9,4,79,49,41,15,15,0,2,9,8,109,69,41,20,15,6,11
US Open,104925,R,188,SRB,27.26078029,1,12770,105023,R,198,USA,26.88295688,57,820,6-3 6-2 6-2,R32,85,5,1,74,51,38,11,13,2,4,7,3,72,46,26,6,12,5,12
US Open,104259,R,178,GER,30.85831622,25,1505,104545,R,206,USA,29.33059548,15,1925,7-6(4) 4-6 7-6(2) 7-6(4),R32,189,13,5,157,98,77,36,23,11,12,44,4,141,95,77,30,23,5,5
US Open,104542,R,188,FRA,29.35523614,10,2920,105807,R,,ESP,23.1211499,74,691,6-4 6-4 6-4,R32,114,14,2,84,54,44,19,15,6,6,3,1,98,67,47,17,15,8,11
US Open,104918,R,190,GBR,27.27994524,9,3150,105723,R,185,RUS,23.50444901,96,592,6-1 7-5 4-6 6-2,R32,155,4,5,118,66,46,28,19,6,10,3,3,121,71,44,18,18,8,16
US Open,104527,R,183,SUI,29.40999316,4,5985,104882,R,188,SLO,27.47433265,92,618, W/O,R32,,,,,,,,,,,,,,,,,,,
US Open,103990,R,180,ESP,32.31759069,18,1825,106401,R,,AUS,19.32922656,60,805,3-6 6-3 7-6(4) 6-3,R32,148,4,3,117,86,66,16,20,6,9,19,3,115,74,60,13,19,2,6
US Open,105453,R,178,JPN,24.65434634,11,2680,104919,R,188,ARG,27.27994524,26,1354,6-4 6-2 6-3,R32,112,4,2,86,42,29,30,13,9,10,9,5,82,49,34,11,14,5,11
US Open,105683,R,196,CAN,23.6605065,6,4225,103607,R,173,DOM,34.06160164,80,653,7-6(5) 7-6(5) 7-6(3),R32,163,22,6,106,60,53,26,18,2,5,7,5,138,89,55,28,18,8,11
US Open,104607,R,196,CZE,28.93634497,7,4060,104559,R,188,RUS,29.25667351,62,795,6-3 6-2 6-4,R32,108,14,5,82,46,38,21,14,2,2,4,10,80,50,35,13,13,3,7
US Open,106233,R,,AUT,20.97467488,45,985,103852,L,188,ESP,32.92813142,21,1770,6-4 6-2 6-3,R32,109,6,6,87,51,40,17,14,6,8,5,1,80,48,28,16,13,6,12
US Open,105227,R,198,CRO,25.90554415,16,1845,104731,R,203,RSA,28.27104723,20,1795,6-3 3-6 6-3 6-4,R32,180,13,8,108,61,50,21,19,3,7,12,7,139,86,56,22,18,14,20
US Open,104468,R,183,FRA,29.65913758,31,1180,103970,R,175,ESP,32.39698836,5,4765,6-3 3-6 6-1 6-3,R32,168,9,1,123,61,40,35,17,8,11,4,4,106,61,40,17,17,2,9
US Open,105777,R,188,BUL,23.27720739,8,3540,105676,R,163,BEL,23.71526352,56,828,0-6 6-3 6-4 6-1,R32,141,7,10,103,47,40,22,16,11,16,4,6,102,55,35,19,16,4,11
US Open,104792,R,193,FRA,27.98083504,24,1530,104755,R,185,FRA,28.18617385,14,2360,6-4 6-2 6-2,R32,115,11,5,65,38,32,16,13,0,1,0,0,91,54,31,14,13,3,9
US Open,105138,R,,ESP,26.36276523,19,1800,105173,L,183,FRA,26.15468857,89,622,7-5 6-2 6-3,R32,127,1,2,94,53,39,22,15,1,3,9,3,87,58,33,16,14,3,9
US Open,103819,R,185,SUI,33.045859,3,7490,104719,R,190,ESP,28.36960986,42,1010,4-6 6-1 6-1 6-1,R32,118,12,0,93,58,41,20,15,6,8,5,3,99,56,30,18,16,11,20
US Open,104925,R,188,SRB,27.26078029,1,12770,104259,R,178,GER,30.85831622,25,1505,6-1 7-5 6-4,R16,123,6,0,85,55,42,21,15,2,2,6,3,85,44,32,19,14,5,9
US Open,104918,R,190,GBR,27.27994524,9,3150,104542,R,188,FRA,29.35523614,10,2920,7-5 7-5 6-4,R16,155,11,3,99,49,41,29,17,3,5,5,6,113,67,43,24,17,8,13
US Open,104527,R,183,SUI,29.40999316,4,5985,103990,R,180,ESP,32.31759069,18,1825,7-5 4-6 7-6(7) 6-2,R16,181,18,6,133,73,58,35,21,6,8,4,2,120,77,53,26,21,2,6
US Open,105453,R,178,JPN,24.65434634,11,2680,105683,R,196,CAN,23.6605065,6,4225,4-6 7-6(4) 6-7(6) 7-5 6-4,R16,259,8,7,164,92,68,48,28,5,9,35,10,192,106,87,40,28,14,19
US Open,104607,R,196,CZE,28.93634497,7,4060,106233,R,,AUT,20.97467488,45,985,6-1 6-2 6-4,R16,98,9,3,81,46,39,20,13,7,7,4,4,71,39,30,10,12,4,9
US Open,105227,R,198,CRO,25.90554415,16,1845,104468,R,183,FRA,29.65913758,31,1180,5-7 7-6(3) 6-4 3-6 6-3,R16,253,22,4,157,84,67,42,26,7,10,17,3,180,102,72,42,26,10,13
US Open,104792,R,193,FRA,27.98083504,24,1530,105777,R,188,BUL,23.27720739,8,3540,7-5 7-6(6) 7-5,R16,144,14,6,111,73,57,22,18,6,7,11,4,103,59,43,26,18,1,4
US Open,103819,R,185,SUI,33.045859,3,7490,105138,R,,ESP,26.36276523,19,1800,6-4 6-3 6-2,R16,116,8,5,87,51,39,19,13,6,7,2,4,102,65,38,15,14,7,13
US Open,104925,R,188,SRB,27.26078029,1,12770,104918,R,190,GBR,27.27994524,9,3150,7-6(1) 6-7(1) 6-2 6-4,QF,212,8,3,152,96,64,29,21,12,16,9,4,133,75,48,28,21,3,10
